date.local,location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
2023-11-17 14:00:00,London Bloomsbury,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 14:00:00+00:00,51.52229,-0.125889
2023-11-17 14:00:00,London Marylebone Road,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 14:00:00+00:00,51.52253,-0.154611
2023-11-17 14:00:00,London N. Kensington,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 14:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 14:00:00,London Harlington,pm25,8.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 14:00:00+00:00,51.48879,-0.441614
2023-11-17 14:00:00,London Hillingdon,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 14:00:00+00:00,51.49633,-0.460861
2023-11-17 14:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 14:00:00+00:00,51.49467,-0.131931
2023-11-17 14:00:00,Thurrock,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 14:00:00+00:00,51.47707,0.317969
2023-11-17 13:00:00,Thurrock,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 13:00:00+00:00,51.47707,0.317969
2023-11-17 13:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 13:00:00+00:00,51.544206,0.678408
2023-11-17 13:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 13:00:00+00:00,51.49467,-0.131931
2023-11-17 13:00:00,London Harlington,pm25,8.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 13:00:00+00:00,51.48879,-0.441614
2023-11-17 13:00:00,Camden Kerbside,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 13:00:00+00:00,51.54421,-0.175269
2023-11-17 13:00:00,London Hillingdon,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 13:00:00+00:00,51.49633,-0.460861
2023-11-17 13:00:00,London N. Kensington,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 13:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 13:00:00,Southwark A2 Old Kent Road,pm25,7.5,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 13:00:00+00:00,51.480499,-0.05955
2023-11-17 13:00:00,London Bloomsbury,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 13:00:00+00:00,51.52229,-0.125889
2023-11-17 13:00:00,London Marylebone Road,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 13:00:00+00:00,51.52253,-0.154611
2023-11-17 12:00:00,London Harlington,pm25,8.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 12:00:00+00:00,51.48879,-0.441614
2023-11-17 12:00:00,London Hillingdon,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 12:00:00+00:00,51.49633,-0.460861
2023-11-17 12:00:00,London Marylebone Road,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 12:00:00+00:00,51.52253,-0.154611
2023-11-17 12:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 12:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 12:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 12:00:00+00:00,51.54421,-0.175269
2023-11-17 12:00:00,Southwark A2 Old Kent Road,pm25,7.4,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 12:00:00+00:00,51.480499,-0.05955
2023-11-17 12:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 12:00:00+00:00,51.49467,-0.131931
2023-11-17 12:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 12:00:00+00:00,51.52229,-0.125889
2023-11-17 12:00:00,Thurrock,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 12:00:00+00:00,51.47707,0.317969
2023-11-17 12:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 12:00:00+00:00,51.544206,0.678408
2023-11-17 11:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 11:00:00+00:00,51.544206,0.678408
2023-11-17 11:00:00,London Hillingdon,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 11:00:00+00:00,51.49633,-0.460861
2023-11-17 11:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 11:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 11:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 11:00:00+00:00,51.49467,-0.131931
2023-11-17 11:00:00,London Harlington,pm25,8.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 11:00:00+00:00,51.48879,-0.441614
2023-11-17 11:00:00,London Marylebone Road,pm25,12.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 11:00:00+00:00,51.52253,-0.154611
2023-11-17 11:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 11:00:00+00:00,51.52229,-0.125889
2023-11-17 11:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 11:00:00+00:00,51.54421,-0.175269
2023-11-17 11:00:00,Southwark A2 Old Kent Road,pm25,7.1,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 11:00:00+00:00,51.480499,-0.05955
2023-11-17 11:00:00,Thurrock,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 11:00:00+00:00,51.47707,0.317969
2023-11-17 10:00:00,Thurrock,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 10:00:00+00:00,51.47707,0.317969
2023-11-17 10:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 10:00:00+00:00,51.544206,0.678408
2023-11-17 10:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 10:00:00+00:00,51.49467,-0.131931
2023-11-17 10:00:00,London Hillingdon,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 10:00:00+00:00,51.49633,-0.460861
2023-11-17 10:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 10:00:00+00:00,51.54421,-0.175269
2023-11-17 10:00:00,Southwark A2 Old Kent Road,pm25,6.6,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 10:00:00+00:00,51.480499,-0.05955
2023-11-17 10:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 10:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 10:00:00,London Marylebone Road,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 10:00:00+00:00,51.52253,-0.154611
2023-11-17 10:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 10:00:00+00:00,51.52229,-0.125889
2023-11-17 09:00:00,London Marylebone Road,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 09:00:00+00:00,51.52253,-0.154611
2023-11-17 09:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 09:00:00+00:00,51.54421,-0.175269
2023-11-17 09:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 09:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 09:00:00,London Harlington,pm25,8.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 09:00:00+00:00,51.48879,-0.441614
2023-11-17 09:00:00,London Hillingdon,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 09:00:00+00:00,51.49633,-0.460861
2023-11-17 09:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 09:00:00+00:00,51.49467,-0.131931
2023-11-17 09:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 09:00:00+00:00,51.52229,-0.125889
2023-11-17 09:00:00,Southwark A2 Old Kent Road,pm25,6.6,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 09:00:00+00:00,51.480499,-0.05955
2023-11-17 09:00:00,Thurrock,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 09:00:00+00:00,51.47707,0.317969
2023-11-17 09:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 09:00:00+00:00,51.544206,0.678408
2023-11-17 08:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 08:00:00+00:00,51.544206,0.678408
2023-11-17 08:00:00,London Harlington,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 08:00:00+00:00,51.48879,-0.441614
2023-11-17 08:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 08:00:00+00:00,51.52229,-0.125889
2023-11-17 08:00:00,London Westminster,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 08:00:00+00:00,51.49467,-0.131931
2023-11-17 08:00:00,London Hillingdon,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 08:00:00+00:00,51.49633,-0.460861
2023-11-17 08:00:00,Southwark A2 Old Kent Road,pm25,7.3,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 08:00:00+00:00,51.480499,-0.05955
2023-11-17 08:00:00,London Marylebone Road,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 08:00:00+00:00,51.52253,-0.154611
2023-11-17 08:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 08:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 08:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 08:00:00+00:00,51.54421,-0.175269
2023-11-17 08:00:00,Thurrock,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 08:00:00+00:00,51.47707,0.317969
2023-11-17 07:00:00,Thurrock,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 07:00:00+00:00,51.47707,0.317969
2023-11-17 07:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 07:00:00+00:00,51.544206,0.678408
2023-11-17 07:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 07:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 07:00:00,London Marylebone Road,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 07:00:00+00:00,51.52253,-0.154611
2023-11-17 07:00:00,London Harlington,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 07:00:00+00:00,51.48879,-0.441614
2023-11-17 07:00:00,Southwark A2 Old Kent Road,pm25,6.7,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 07:00:00+00:00,51.480499,-0.05955
2023-11-17 07:00:00,London Hillingdon,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 07:00:00+00:00,51.49633,-0.460861
2023-11-17 07:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 07:00:00+00:00,51.52229,-0.125889
2023-11-17 07:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 07:00:00+00:00,51.54421,-0.175269
2023-11-17 07:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 07:00:00+00:00,51.49467,-0.131931
2023-11-17 06:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 06:00:00+00:00,51.49467,-0.131931
2023-11-17 06:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 06:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 06:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 06:00:00+00:00,51.54421,-0.175269
2023-11-17 06:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 06:00:00+00:00,51.52229,-0.125889
2023-11-17 06:00:00,London Hillingdon,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 06:00:00+00:00,51.49633,-0.460861
2023-11-17 06:00:00,Southwark A2 Old Kent Road,pm25,5.5,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 06:00:00+00:00,51.480499,-0.05955
2023-11-17 06:00:00,London Marylebone Road,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 06:00:00+00:00,51.52253,-0.154611
2023-11-17 06:00:00,Thurrock,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 06:00:00+00:00,51.47707,0.317969
2023-11-17 06:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 06:00:00+00:00,51.544206,0.678408
2023-11-17 05:00:00,Southend-on-Sea,pm25,12.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 05:00:00+00:00,51.544206,0.678408
2023-11-17 05:00:00,Southwark A2 Old Kent Road,pm25,4.8,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 05:00:00+00:00,51.480499,-0.05955
2023-11-17 05:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 05:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 05:00:00,London Marylebone Road,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 05:00:00+00:00,51.52253,-0.154611
2023-11-17 05:00:00,London Hillingdon,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 05:00:00+00:00,51.49633,-0.460861
2023-11-17 05:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 05:00:00+00:00,51.52229,-0.125889
2023-11-17 05:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 05:00:00+00:00,51.54421,-0.175269
2023-11-17 05:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 05:00:00+00:00,51.49467,-0.131931
2023-11-17 05:00:00,London Harlington,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 05:00:00+00:00,51.48879,-0.441614
2023-11-17 05:00:00,Thurrock,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 05:00:00+00:00,51.47707,0.317969
2023-11-17 04:00:00,Thurrock,pm25,12.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 04:00:00+00:00,51.47707,0.317969
2023-11-17 04:00:00,Southend-on-Sea,pm25,12.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 04:00:00+00:00,51.544206,0.678408
2023-11-17 04:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 04:00:00+00:00,51.54421,-0.175269
2023-11-17 04:00:00,London Harlington,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 04:00:00+00:00,51.48879,-0.441614
2023-11-17 04:00:00,Southwark A2 Old Kent Road,pm25,4.1,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 04:00:00+00:00,51.480499,-0.05955
2023-11-17 04:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 04:00:00+00:00,51.52229,-0.125889
2023-11-17 04:00:00,London Westminster,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 04:00:00+00:00,51.49467,-0.131931
2023-11-17 04:00:00,London Hillingdon,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 04:00:00+00:00,51.49633,-0.460861
2023-11-17 04:00:00,London Marylebone Road,pm25,13.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 04:00:00+00:00,51.52253,-0.154611
2023-11-17 04:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 04:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 03:00:00,London Harlington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 03:00:00+00:00,51.48879,-0.441614
2023-11-17 03:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 03:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 03:00:00,London Westminster,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 03:00:00+00:00,51.49467,-0.131931
2023-11-17 03:00:00,Southwark A2 Old Kent Road,pm25,4.5,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 03:00:00+00:00,51.480499,-0.05955
2023-11-17 03:00:00,London Bloomsbury,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 03:00:00+00:00,51.52229,-0.125889
2023-11-17 03:00:00,London Hillingdon,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 03:00:00+00:00,51.49633,-0.460861
2023-11-17 03:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 03:00:00+00:00,51.54421,-0.175269
2023-11-17 03:00:00,Thurrock,pm25,12.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 03:00:00+00:00,51.47707,0.317969
2023-11-17 03:00:00,Southend-on-Sea,pm25,12.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 03:00:00+00:00,51.544206,0.678408
2023-11-17 02:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 02:00:00+00:00,51.544206,0.678408
2023-11-17 02:00:00,Southwark A2 Old Kent Road,pm25,5.3,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 02:00:00+00:00,51.480499,-0.05955
2023-11-17 02:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 02:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 02:00:00,London Hillingdon,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 02:00:00+00:00,51.49633,-0.460861
2023-11-17 02:00:00,London Westminster,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 02:00:00+00:00,51.49467,-0.131931
2023-11-17 02:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 02:00:00+00:00,51.54421,-0.175269
2023-11-17 02:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 02:00:00+00:00,51.52229,-0.125889
2023-11-17 02:00:00,Thurrock,pm25,12.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 02:00:00+00:00,51.47707,0.317969
2023-11-17 01:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 01:00:00+00:00,51.544206,0.678408
2023-11-17 01:00:00,Southwark A2 Old Kent Road,pm25,9.1,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 01:00:00+00:00,51.480499,-0.05955
2023-11-17 01:00:00,London Westminster,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 01:00:00+00:00,51.49467,-0.131931
2023-11-17 01:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 01:00:00+00:00,51.54421,-0.175269
2023-11-17 01:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 01:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 01:00:00,London Harlington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 01:00:00+00:00,51.48879,-0.441614
2023-11-17 01:00:00,London Hillingdon,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 01:00:00+00:00,51.49633,-0.460861
2023-11-17 00:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 00:00:00+00:00,51.54421,-0.175269
2023-11-17 00:00:00,London Hillingdon,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 00:00:00+00:00,51.49633,-0.460861
2023-11-17 00:00:00,London Bloomsbury,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 00:00:00+00:00,51.52229,-0.125889
2023-11-17 00:00:00,London Harlington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 00:00:00+00:00,51.48879,-0.441614
2023-11-17 00:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 00:00:00+00:00,51.52105,-0.21349199999999996
2023-11-17 00:00:00,London Westminster,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 00:00:00+00:00,51.49467,-0.131931
2023-11-17 00:00:00,Southwark A2 Old Kent Road,pm25,12.4,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 00:00:00+00:00,51.480499,-0.05955
2023-11-17 00:00:00,Thurrock,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 00:00:00+00:00,51.47707,0.317969
2023-11-17 00:00:00,Southend-on-Sea,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-17 00:00:00+00:00,51.544206,0.678408
2023-11-16 23:00:00,Southend-on-Sea,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 23:00:00+00:00,51.544206,0.678408
2023-11-16 23:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 23:00:00+00:00,51.52105,-0.21349199999999996
2023-11-16 23:00:00,London Westminster,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 23:00:00+00:00,51.49467,-0.131931
2023-11-16 23:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 23:00:00+00:00,51.52229,-0.125889
2023-11-16 23:00:00,London Harlington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 23:00:00+00:00,51.48879,-0.441614
2023-11-16 23:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 23:00:00+00:00,51.54421,-0.175269
2023-11-16 23:00:00,London Marylebone Road,pm25,12.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 23:00:00+00:00,51.52253,-0.154611
2023-11-16 23:00:00,London Hillingdon,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 23:00:00+00:00,51.49633,-0.460861
2023-11-16 23:00:00,Thurrock,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 23:00:00+00:00,51.47707,0.317969
2023-11-16 22:00:00,Thurrock,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 22:00:00+00:00,51.47707,0.317969
2023-11-16 22:00:00,Southend-on-Sea,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 22:00:00+00:00,51.544206,0.678408
2023-11-16 22:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 22:00:00+00:00,51.52229,-0.125889
2023-11-16 22:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 22:00:00+00:00,51.54421,-0.175269
2023-11-16 22:00:00,London Hillingdon,pm25,11.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 22:00:00+00:00,51.49633,-0.460861
2023-11-16 22:00:00,London Marylebone Road,pm25,12.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 22:00:00+00:00,51.52253,-0.154611
2023-11-16 22:00:00,London Harlington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 22:00:00+00:00,51.48879,-0.441614
2023-11-16 22:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 22:00:00+00:00,51.52105,-0.21349199999999996
2023-11-16 22:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 22:00:00+00:00,51.49467,-0.131931
2023-11-16 21:00:00,London Harlington,pm25,9.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 21:00:00+00:00,51.48879,-0.441614
2023-11-16 21:00:00,Southwark A2 Old Kent Road,pm25,18.3,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 21:00:00+00:00,51.480499,-0.05955
2023-11-16 21:00:00,London Hillingdon,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 21:00:00+00:00,51.49633,-0.460861
2023-11-16 21:00:00,London Marylebone Road,pm25,12.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 21:00:00+00:00,51.52253,-0.154611
2023-11-16 21:00:00,Camden Kerbside,pm25,14.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 21:00:00+00:00,51.54421,-0.175269
2023-11-16 21:00:00,London N. Kensington,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 21:00:00+00:00,51.52105,-0.21349199999999996
2023-11-16 21:00:00,London Westminster,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 21:00:00+00:00,51.49467,-0.131931
2023-11-16 21:00:00,London Bloomsbury,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 21:00:00+00:00,51.52229,-0.125889
2023-11-16 21:00:00,Thurrock,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 21:00:00+00:00,51.47707,0.317969
2023-11-16 21:00:00,Southend-on-Sea,pm25,10.0,b'\xc2\xb5g/m\xc2\xb3',GB,,2023-11-16 21:00:00+00:00,51.544206,0.678408
